"","ID","long","lat","order","piece","group","id","n","alph"
"30","001",-39.7470389319265,31.8385662477746,30,"1","1.1","1",15,0.470003629245736
"31","001",-38.3601014988948,32.5446460881759,31,"1","1.1","1",15,0.470003629245736
"32","001",-36.951420068554,33.2352618669385,32,"1","1.1","1",15,0.470003629245736
"33","001",-35.5205745694785,33.9097499877645,33,"1","1.1","1",15,0.470003629245736
"34","001",-34.0671907447128,34.5674326293661,34,"1","1.1","1",15,0.470003629245736
"35","001",-32.5909461541868,35.2076187856686,35,"1","1.1","1",15,0.470003629245736
"36","001",-31.0915764720951,35.829605537245,36,"1","1.1","1",15,0.470003629245736
"37","001",-29.568882028164,36.4326795706477,37,"1","1.1","1",15,0.470003629245736
"38","001",-28.0227345273046,37.016118960722,38,"1","1.1","1",15,0.470003629245736
"39","001",-26.4530838666443,37.5791952287156,39,"1","1.1","1",15,0.470003629245736
"40","001",-24.8599649527107,38.1211756859667,40,"1","1.1","1",15,0.470003629245736
"41","001",-23.243504405065,38.6413260691017,41,"1","1.1","1",15,0.470003629245736
"42","001",-21.603927016572,39.1389134679673,42,"1","1.1","1",15,0.470003629245736
"43","001",-19.9415618254764,39.6132095419446,43,"1","1.1","1",15,0.470003629245736
"44","001",-18.2568476413961,40.0634940138916,44,"1","1.1","1",15,0.470003629245736
"45","001",-16.5503378571969,40.4890584237959,45,"1","1.1","1",15,0.470003629245736
"46","001",-14.8227043724872,40.889210116437,46,"1","1.1","1",15,0.470003629245736
"47","001",-13.074740453187,41.2632764291301,47,"1","1.1","1",15,0.470003629245736
"48","001",-11.307362356224,41.610609037209,48,"1","1.1","1",15,0.470003629245736
"49","001",-9.52160955970495,41.930588406597,49,"1","1.1","1",15,0.470003629245736
"50","001",-7.71864345746165,42.2226282949594,50,"1","1.1","1",15,0.470003629245736
"51","001",-5.89974440293715,42.4861802359224,51,"1","1.1","1",15,0.470003629245736
"52","001",-4.06630702080843,42.7207379350656,52,"1","1.1","1",15,0.470003629245736
"53","001",-2.2198337449271,42.9258415022566,53,"1","1.1","1",15,0.470003629245736
"54","001",-0.36192658701053,43.1010814427421,54,"1","1.1","1",15,0.470003629245736
"55","001",1.50572280955024,43.2461023295525,55,"1","1.1","1",15,0.470003629245736
"56","001",3.38134472438401,43.3606060824066,56,"1","1.1","1",15,0.470003629245736
"57","001",5.26310436520039,43.4443547835321,57,"1","1.1","1",15,0.470003629245736
"58","001",7.14911611613183,43.4971729685938,58,"1","1.1","1",15,0.470003629245736
"59","001",9.03745877867647,43.5189493410727,59,"1","1.1","1",15,0.470003629245736
"60","001",10.9261915187294,43.5096378706515,60,"1","1.1","1",15,0.470003629245736
"61","001",12.8133702071622,43.4692582499789,61,"1","1.1","1",15,0.470003629245736
"62","001",14.6970638267149,43.3978956990783,62,"1","1.1","1",15,0.470003629245736
"63","001",16.5753706154736,43.2957001220037,63,"1","1.1","1",15,0.470003629245736
"64","001",18.446433627077,43.162884635491,64,"1","1.1","1",15,0.470003629245736
"65","001",20.3084554094217,42.9997235036746,65,"1","1.1","1",15,0.470003629245736
"66","001",22.159711535764,42.8065495258537,66,"1","1.1","1",15,0.470003629245736
"67","001",23.9985627628638,42.5837509353143,67,"1","1.1","1",15,0.470003629245736
"68","001",25.8234656379237,42.3317678759754,68,"1","1.1","1",15,0.470003629245736
"69","001",27.6329814270201,42.0510885298851,69,"1","1.1","1",15,0.470003629245736
"70","001",29.4257832899217,41.7422449722642,70,"1","1.1","1",15,0.470003629245736
"71","001",31.2006616772288,41.4058088319155,71,"1","1.1","1",15,0.470003629245736
"72","001",32.9565279734645,41.0423868335495,72,"1","1.1","1",15,0.470003629245736
"73","001",34.69241645237,40.6526162951981,73,"1","1.1","1",15,0.470003629245736
"74","001",36.4074846468913,40.2371606487187,74,"1","1.1","1",15,0.470003629245736
"75","001",38.10101226541,39.7967050448294,75,"1","1.1","1",15,0.470003629245736
"76","001",39.7723988073242,39.3319520965515,76,"1","1.1","1",15,0.470003629245736
"77","001",41.421160045239,38.843617806766,77,"1","1.1","1",15,0.470003629245736
"78","001",43.0469235482248,38.3324277171782,78,"1","1.1","1",15,0.470003629245736
"79","001",44.6494234215677,37.799113307651,79,"1","1.1","1",15,0.470003629245736
"80","001",46.2284944340744,37.2444086668794,80,"1","1.1","1",15,0.470003629245736
"81","001",47.7840656952935,36.6690474479488,81,"1","1.1","1",15,0.470003629245736
"82","001",49.3161540330088,36.0737601155994,82,"1","1.1","1",15,0.470003629245736
"83","001",50.8248572070159,35.4592714861059,83,"1","1.1","1",15,0.470003629245736
"84","001",52.3103470794287,34.8262985556233,84,"1","1.1","1",15,0.470003629245736
"85","001",53.7728628453484,34.1755486086622,85,"1","1.1","1",15,0.470003629245736
"86","001",55.2127044113451,33.5077175949966,86,"1","1.1","1",15,0.470003629245736
"87","001",56.6302259933591,32.8234887607466,87,"1","1.1","1",15,0.470003629245736
"88","001",58.025829990738,32.1235315175244,88,"1","1.1","1",15,0.470003629245736
"89","001",59.3999611794541,31.4085005323236,89,"1","1.1","1",15,0.470003629245736
"90","001",60.7531012552805,30.6790350201733,90,"1","1.1","1",15,0.470003629245736
"91","001",62.0857637469135,29.9357582213847,91,"1","1.1","1",15,0.470003629245736
"92","001",63.3984893097418,29.1792770454121,92,"1","1.1","1",15,0.470003629245736
"93","001",64.6918414031288,28.4101818638457,93,"1","1.1","1",15,0.470003629245736
"94","001",65.9664023476153,27.6290464357886,94,"1","1.1","1",15,0.470003629245736
"95","001",67.2227697532563,26.8364279497757,95,"1","1.1","1",15,0.470003629245736
"96","001",68.4615533062507,26.0328671674183,96,"1","1.1","1",15,0.470003629245736
"97","001",69.6833718979788,25.2188886550559,97,"1","1.1","1",15,0.470003629245736
"98","001",70.8888510783852,24.3950010908332,98,"1","1.1","1",15,0.470003629245736
"99","001",72.0786208142194,23.5616976357556,99,"1","1.1","1",15,0.470003629245736
"100","001",73.2533135318376,22.7194563584016,100,"1","1.1","1",15,0.470003629245736
"101","001",74.4135624239732,21.868740704048,101,"1","1.1","1",15,0.470003629245736
"102","001",75.56,21.01,102,"1","1.1","1",15,0.470003629245736
"103","002",-73.09,7.06,1,"1","1.1","1",5,0.182321556793955
"104","002",-72.7079748767578,6.91523745917402,2,"1","1.1","1",5,0.182321556793955
"105","002",-72.3261840558446,6.7701706533583,3,"1","1.1","1",5,0.182321556793955
"106","002",-71.9446229122428,6.62480620673157,4,"1","1.1","1",5,0.182321556793955
"107","002",-71.5632867910847,6.47915074142945,5,"1","1.1","1",5,0.182321556793955
"108","002",-71.1821710083915,6.33321087751052,6,"1","1.1","1",5,0.182321556793955
"109","002",-70.8012708518059,6.18699323292784,7,"1","1.1","1",5,0.182321556793955
"110","002",-70.4205815813219,6.0405044235055,8,"1","1.1","1",5,0.182321556793955
"111","002",-70.0400984300085,5.89375106292043,9,"1","1.1","1",5,0.182321556793955
"112","002",-69.6598166047301,5.74673976268896,10,"1","1.1","1",5,0.182321556793955
"113","002",-69.279731286862,5.59947713215845,11,"1","1.1","1",5,0.182321556793955
"114","002",-68.8998376330012,5.4519697785034,12,"1","1.1","1",5,0.182321556793955
"115","002",-68.5201307756734,5.30422430672632,13,"1","1.1","1",5,0.182321556793955
"116","002",-68.1406058240353,5.15624731966298,14,"1","1.1","1",5,0.182321556793955
"117","002",-67.761257864573,5.00804541799208,15,"1","1.1","1",5,0.182321556793955
"118","002",-67.3820819617961,4.85962520024906,16,"1","1.1","1",5,0.182321556793955
"119","002",-67.0030731589275,4.71099326284409,17,"1","1.1","1",5,0.182321556793955
"120","002",-66.6242264785897,4.56215620008401,18,"1","1.1","1",5,0.182321556793955
"121","002",-66.2455369234866,4.41312060419814,19,"1","1.1","1",5,0.182321556793955
"122","002",-65.8669994770822,4.26389306536784,20,"1","1.1","1",5,0.182321556793955
"123","002",-65.4886091042746,4.11448017175968,21,"1","1.1","1",5,0.182321556793955
"124","002",-65.1103607520673,3.96488850956213,22,"1","1.1","1",5,0.182321556793955
"125","002",-64.7322493502361,3.81512466302558,23,"1","1.1","1",5,0.182321556793955
"126","002",-64.3542698119935,3.66519521450567,24,"1","1.1","1",5,0.182321556793955
"127","002",-63.9764170346484,3.51510674450976,25,"1","1.1","1",5,0.182321556793955
"128","002",-63.598685900264,3.36486583174633,26,"1","1.1","1",5,0.182321556793955
"129","002",-63.2210712763115,3.2144790531774,27,"1","1.1","1",5,0.182321556793955
"130","002",-62.8435680163213,3.06395298407363,28,"1","1.1","1",5,0.182321556793955
"131","002",-62.4661709605308,2.91329419807211,29,"1","1.1","1",5,0.182321556793955
"132","002",-62.0888749365301,2.76250926723669,30,"1","1.1","1",5,0.182321556793955
"133","002",-61.7116747599042,2.61160476212069,31,"1","1.1","1",5,0.182321556793955
"134","002",-61.3345652348735,2.46058725183193,32,"1","1.1","1",5,0.182321556793955
"135","002",-60.9575411549304,2.30946330409995,33,"1","1.1","1",5,0.182321556793955
"136","002",-60.5805973034758,2.15823948534522,34,"1","1.1","1",5,0.182321556793955
"137","002",-60.2037284544509,2.00692236075034,35,"1","1.1","1",5,0.182321556793955
"138","002",-59.826929372969,1.85551849433307,36,"1","1.1","1",5,0.182321556793955
"139","002",-59.4501948159439,1.70403444902096,37,"1","1.1","1",5,0.182321556793955
"140","002",-59.0735195327176,1.55247678672764,38,"1","1.1","1",5,0.182321556793955
"141","002",-58.6968982656852,1.40085206843054,39,"1","1.1","1",5,0.182321556793955
"142","002",-58.3203257509192,1.24916685424994,40,"1","1.1","1",5,0.182321556793955
"143","002",-57.9437967187918,1.09742770352925,41,"1","1.1","1",5,0.182321556793955
"144","002",-57.5673058945963,0.94564117491634,42,"1","1.1","1",5,0.182321556793955
"145","002",-57.1908479991669,0.793813826445923,43,"1","1.1","1",5,0.182321556793955
"146","002",-56.814417749498,0.641952215622728,44,"1","1.1","1",5,0.182321556793955
"147","002",-56.4380098593624,0.490062899505463,45,"1","1.1","1",5,0.182321556793955
"148","002",-56.0616190399284,0.338152434791364,46,"1","1.1","1",5,0.182321556793955
"149","002",-55.685240000377,0.186227377901264,47,"1","1.1","1",5,0.182321556793955
"150","002",-55.3088674485182,0.0342942850650358,48,"1","1.1","1",5,0.182321556793955
"151","002",-54.932496091407,-0.117640287592689,49,"1","1.1","1",5,0.182321556793955
"152","002",-54.5561206359595,-0.26956978396667,50,"1","1.1","1",5,0.182321556793955
"153","002",-54.1797357895686,-0.421487647885163,51,"1","1.1","1",5,0.182321556793955
"154","002",-53.80333626072,-0.573387323024143,52,"1","1.1","1",5,0.182321556793955
"155","002",-53.4269167596086,-0.725262252821709,53,"1","1.1","1",5,0.182321556793955
"156","002",-53.050471998755,-0.877105880392842,54,"1","1.1","1",5,0.182321556793955
"157","002",-52.6739966936228,-1.02891164844459,55,"1","1.1","1",5,0.182321556793955
"158","002",-52.2974855632361,-1.18067299919184,56,"1","1.1","1",5,0.182321556793955
"159","002",-51.9209333307985,-1.33238337427377,57,"1","1.1","1",5,0.182321556793955
"160","002",-51.5443347243127,-1.48403621467111,58,"1","1.1","1",5,0.182321556793955
"161","002",-51.1676844772008,-1.63562496062428,59,"1","1.1","1",5,0.182321556793955
"162","002",-50.7909773289266,-1.78714305155266,60,"1","1.1","1",5,0.182321556793955
"163","002",-50.4142080256185,-1.93858392597496,61,"1","1.1","1",5,0.182321556793955
"164","002",-50.0373713206947,-2.08994102143088,62,"1","1.1","1",5,0.182321556793955
"165","002",-49.6604619754892,-2.24120777440417,63,"1","1.1","1",5,0.182321556793955
"166","002",-49.28347475988,-2.39237762024722,64,"1","1.1","1",5,0.182321556793955
"167","002",-48.9064044529193,-2.54344399310728,65,"1","1.1","1",5,0.182321556793955
"168","002",-48.5292458434653,-2.69440032585449,66,"1","1.1","1",5,0.182321556793955
"169","002",-48.1519937308168,-2.84524005001165,67,"1","1.1","1",5,0.182321556793955
"170","002",-47.7746429253491,-2.99595659568619,68,"1","1.1","1",5,0.182321556793955
"171","002",-47.3971882491535,-3.14654339150407,69,"1","1.1","1",5,0.182321556793955
"172","002",-47.0196245366782,-3.29699386454603,70,"1","1.1","1",5,0.182321556793955
"173","002",-46.6419466353727,-3.44730144028616,71,"1","1.1","1",5,0.182321556793955
"174","002",-46.2641494063344,-3.59745954253297,72,"1","1.1","1",5,0.182321556793955
"175","002",-45.8862277249584,-3.74746159337305,73,"1","1.1","1",5,0.182321556793955
"176","002",-45.50817648159,-3.8973010131174,74,"1","1.1","1",5,0.182321556793955
"177","002",-45.1299905821806,-4.04697122025069,75,"1","1.1","1",5,0.182321556793955
"178","002",-44.7516649489468,-4.19646563138345,76,"1","1.1","1",5,0.182321556793955
"179","002",-44.3731945210326,-4.34577766120728,77,"1","1.1","1",5,0.182321556793955
"180","002",-43.994574255175,-4.49490072245333,78,"1","1.1","1",5,0.182321556793955
"181","002",-43.6157991263735,-4.6438282258541,79,"1","1.1","1",5,0.182321556793955
"182","002",-43.2368641285625,-4.79255358010868,80,"1","1.1","1",5,0.182321556793955
"183","002",-42.8577642752885,-4.94107019185151,81,"1","1.1","1",5,0.182321556793955
"184","002",-42.47849460039,-5.08937146562488,82,"1","1.1","1",5,0.182321556793955
"185","002",-42.0990501586819,-5.23745080385524,83,"1","1.1","1",5,0.182321556793955
"186","002",-41.7194260266435,-5.38530160683339,84,"1","1.1","1",5,0.182321556793955
"187","002",-41.3396173031112,-5.53291727269879,85,"1","1.1","1",5,0.182321556793955
"188","002",-40.9596191099743,-5.68029119742797,86,"1","1.1","1",5,0.182321556793955
"189","002",-40.5794265928761,-5.82741677482733,87,"1","1.1","1",5,0.182321556793955
"190","002",-40.1990349219182,-5.97428739653021,88,"1","1.1","1",5,0.182321556793955
"191","002",-39.8184392923701,-6.12089645199866,89,"1","1.1","1",5,0.182321556793955
"192","002",-39.4376349253823,-6.26723732852976,90,"1","1.1","1",5,0.182321556793955
"193","002",-39.0566170687046,-6.41330341126675,91,"1","1.1","1",5,0.182321556793955
"194","002",-38.675380997408,-6.55908808321509,92,"1","1.1","1",5,0.182321556793955
"195","002",-38.2939220146122,-6.70458472526346,93,"1","1.1","1",5,0.182321556793955
"196","002",-37.9122354522167,-6.84978671621003,94,"1","1.1","1",5,0.182321556793955
"197","002",-37.5303166716369,-6.99468743279385,95,"1","1.1","1",5,0.182321556793955
"198","002",-37.1481610645448,-7.13928024973173,96,"1","1.1","1",5,0.182321556793955
"199","002",-36.7657640536144,-7.28355853976059,97,"1","1.1","1",5,0.182321556793955
"200","002",-36.3831210932717,-7.42751567368543,98,"1","1.1","1",5,0.182321556793955
"201","002",-36.0002276704489,-7.57114502043303,99,"1","1.1","1",5,0.182321556793955
"202","002",-35.6170793053443,-7.71443994711151,100,"1","1.1","1",5,0.182321556793955
"203","002",-35.2336715521859,-7.85739381907595,101,"1","1.1","1",5,0.182321556793955
"204","002",-34.85,-8,102,"1","1.1","1",5,0.182321556793955
"205","003",-73.09,7.06,1,"1","1.1","1",25,0.693147180559945
"206","003",-72.244232837421,7.72973009282643,2,"1","1.1","1",25,0.693147180559945
"207","003",-71.3957809681857,8.39779098859804,3,"1","1.1","1",25,0.693147180559945
"208","003",-70.5444071200107,9.06403041180637,4,"1","1.1","1",25,0.693147180559945
"209","003",-69.6898734302442,9.72829446455205,5,"1","1.1","1",25,0.693147180559945
"210","003",-68.8319414395938,10.3904274966739,6,"1","1.1","1",25,0.693147180559945
"211","003",-67.9703720960758,11.0502719762637,7,"1","1.1","1",25,0.693147180559945
"212","003",-67.1049257701945,11.7076683607025,8,"1","1.1","1",25,0.693147180559945
"213","003",-66.2353622824138,12.3624549683793,9,"1","1.1","1",25,0.693147180559945
"214","003",-65.3614409440333,13.0144678512804,10,"1","1.1","1",25,0.693147180559945
"215","003",-64.4829206126391,13.6635406686679,11,"1","1.1","1",25,0.693147180559945
"216","003",-63.5995597633538,14.3095045620982,12,"1","1.1","1",25,0.693147180559945
"217","003",-62.711116577168,14.9521880320663,13,"1","1.1","1",25,0.693147180559945
"218","003",-61.8173490476914,15.5914168166008,14,"1","1.1","1",25,0.693147180559945
"219","003",-60.9180151077199,16.2270137721744,15,"1","1.1","1",25,0.693147180559945
"220","003",-60.0128727770661,16.8587987573393,16,"1","1.1","1",25,0.693147180559945
"221","003",-59.1016803331554,17.4865885195437,17,"1","1.1","1",25,0.693147180559945
"222","003",-58.1841965059339,18.1101965856348,18,"1","1.1","1",25,0.693147180559945
"223","003",-57.2601806986796,18.7294331566093,19,"1","1.1","1",25,0.693147180559945
"224","003",-56.3293932363384,19.3441050072243,20,"1","1.1","1",25,0.693147180559945
"225","003",-55.3915956430361,19.9540153911435,21,"1","1.1","1",25,0.693147180559945
"226","003",-54.4465509504291,20.5589639523545,22,"1","1.1","1",25,0.693147180559945
"227","003",-53.4940240385587,21.1587466436559,23,"1","1.1","1",25,0.693147180559945
"228","003",-52.5337820108596,21.75315565308,24,"1","1.1","1",25,0.693147180559945
"229","003",-51.5655946049387,22.3419793391848,25,"1","1.1","1",25,0.693147180559945
"230","003",-50.5892346406872,22.9250021762188,26,"1","1.1","1",25,0.693147180559945
"231","003",-49.6044785072094,23.5020047102299,27,"1","1.1","1",25,0.693147180559945
"232","003",-48.6111066899451,24.0727635272638,28,"1","1.1","1",25,0.693147180559945
"233","003",-47.6089043392238,24.6370512348632,29,"1","1.1","1",25,0.693147180559945
"234","003",-46.5976618813173,25.1946364581476,30,"1","1.1","1",25,0.693147180559945
"235","003",-45.5771756728447,25.7452838518194,31,"1","1.1","1",25,0.693147180559945
"236","003",-44.5472486991309,26.2887541295011,32,"1","1.1","1",25,0.693147180559945
"237","003",-43.5076913168207,26.8248041118627,33,"1","1.1","1",25,0.693147180559945
"238","003",-42.4583220407013,27.3531867950486,34,"1","1.1","1",25,0.693147180559945
"239","003",-41.3989683742866,27.8736514409474,35,"1","1.1","1",25,0.693147180559945
"240","003",-40.3294676832591,28.3859436908796,36,"1","1.1","1",25,0.693147180559945
"241","003",-39.2496681103563,28.8898057042884,37,"1","1.1","1",25,0.693147180559945
"242","003",-38.1594295297126,29.3849763240193,38,"1","1.1","1",25,0.693147180559945
"243","003",-37.0586245380436,29.871191269754,39,"1","1.1","1",25,0.693147180559945
"244","003",-35.9471394793688,30.3481833611232,40,"1","1.1","1",25,0.693147180559945
"245","003",-34.8248754992286,30.8156827719605,41,"1","1.1","1",25,0.693147180559945
"246","003",-33.6917496235555,31.2734173170697,42,"1","1.1","1",25,0.693147180559945
"247","003",-32.547695856522,31.7211127727611,43,"1","1.1","1",25,0.693147180559945
"248","003",-31.3926662908079,32.1584932322645,44,"1","1.1","1",25,0.693147180559945
"249","003",-30.2266322228251,32.5852814969456,45,"1","1.1","1",25,0.693147180559945
"250","003",-29.0495852645173,33.0011995040383,46,"1","1.1","1",25,0.693147180559945
"251","003",-27.8615384424299,33.4059687913534,47,"1","1.1","1",25,0.693147180559945
"252","003",-26.6625272738423,33.7993109991353,48,"1","1.1","1",25,0.693147180559945
"253","003",-25.4526108088875,34.1809484089164,49,"1","1.1","1",25,0.693147180559945
"254","003",-24.2318726267766,34.5506045188526,50,"1","1.1","1",25,0.693147180559945
"255","003",-23.0004217735247,34.9080046546298,51,"1","1.1","1",25,0.693147180559945
"256","003",-21.7583936279591,35.2528766145988,52,"1","1.1","1",25,0.693147180559945
"257","003",-20.5059506823222,35.5849513473399,53,"1","1.1","1",25,0.693147180559945
"258","003",-19.2432832234666,35.9039636593713,54,"1","1.1","1",25,0.693147180559945
"259","003",-17.9706099005313,36.209652950215,55,"1","1.1","1",25,0.693147180559945
"260","003",-16.6881781650894,36.5017639715193,56,"1","1.1","1",25,0.693147180559945
"261","003",-15.3962645701107,36.7800476064202,57,"1","1.1","1",25,0.693147180559945
"262","003",-14.0951749146941,37.0442616648099,58,"1","1.1","1",25,0.693147180559945
"263","003",-12.7852442224241,37.294171689689,59,"1","1.1","1",25,0.693147180559945
"264","003",-11.4668365423898,37.5295517693098,60,"1","1.1","1",25,0.693147180559945
"265","003",-10.1403445633894,37.7501853493904,61,"1","1.1","1",25,0.693147180559945
"266","003",-8.80618903361425,37.955866039302,62,"1","1.1","1",25,0.693147180559945
"267","003",-7.46481798015536,38.1463984058221,63,"1","1.1","1",25,0.693147180559945
"268","003",-6.11670572498236,38.3215987478026,64,"1","1.1","1",25,0.693147180559945
"269","003",-4.76235169656888,38.4812958449537,65,"1","1.1","1",25,0.693147180559945
"270","003",-3.40227903904941,38.6253316738847,66,"1","1.1","1",25,0.693147180559945
"271","003",-2.03703302363342,38.7535620845865,67,"1","1.1","1",25,0.693147180559945
"272","003",-0.667179269917938,38.8658574306935,68,"1","1.1","1",25,0.693147180559945
"273","003",0.706698212333562,38.9621031471272,69,"1","1.1","1",25,0.693147180559945
"274","003",2.08399914750873,39.0422002690958,70,"1","1.1","1",25,0.693147180559945
"275","003",3.46410926838188,39.1060658869097,71,"1","1.1","1",25,0.693147180559945
"276","003",4.84640272154588,39.1536335316601,72,"1","1.1","1",25,0.693147180559945
"277","003",6.23024458304098,39.1848534874871,73,"1","1.1","1",25,0.693147180559945
"278","003",7.61499346123236,39.1996930269346,74,"1","1.1","1",25,0.693147180559945
"279","003",9.00000416242149,39.1981365667184,75,"1","1.1","1",25,0.693147180559945
"280","003",10.3846303935382,39.1801857421312,76,"1","1.1","1",25,0.693147180559945
"281","003",11.7682274755825,39.1458593992268,77,"1","1.1","1",25,0.693147180559945
"282","003",13.1501550412885,39.0951935048763,78,"1","1.1","1",25,0.693147180559945
"283","003",14.5297796907703,39.0282409757266,79,"1","1.1","1",25,0.693147180559945
"284","003",15.9064775796803,38.9450714280133,80,"1","1.1","1",25,0.693147180559945
"285","003",17.2796369156291,38.8457708510628,81,"1","1.1","1",25,0.693147180559945
"286","003",18.6486603402609,38.7304412081384,82,"1","1.1","1",25,0.693147180559945
"287","003",20.0129671763956,38.5991999690406,83,"1","1.1","1",25,0.693147180559945
"288","003",21.3719955219778,38.4521795795321,84,"1","1.1","1",25,0.693147180559945
"289","003",22.7252041751634,38.2895268732299,85,"1","1.1","1",25,0.693147180559945
"290","003",24.0720743776435,38.1114024320671,86,"1","1.1","1",25,0.693147180559945
"291","003",25.4121113661899,37.9179799017822,87,"1","1.1","1",25,0.693147180559945
"292","003",26.7448457253377,37.7094452691361,88,"1","1.1","1",25,0.693147180559945
"293","003",28.0698345370275,37.4859961076876,89,"1","1.1","1",25,0.693147180559945
"294","003",29.3866623258462,37.2478407989819,90,"1","1.1","1",25,0.693147180559945
"295","003",30.6949418011888,36.9951977359328,91,"1","1.1","1",25,0.693147180559945
"296","003",31.9943144001464,36.7282945150067,92,"1","1.1","1",25,0.693147180559945
"297","003",33.284450637188,36.4473671235633,93,"1","1.1","1",25,0.693147180559945
"298","003",34.5650502686976,36.1526591283852,94,"1","1.1","1",25,0.693147180559945
"299","003",35.835842282152,35.8444208710356,95,"1","1.1","1",25,0.693147180559945
"300","003",37.0965847211439,35.5229086752535,96,"1","1.1","1",25,0.693147180559945
"301","003",38.3470643585922,35.1883840711174,97,"1","1.1","1",25,0.693147180559945
"302","003",39.587096231321,34.8411130402111,98,"1","1.1","1",25,0.693147180559945
"303","003",40.8165230497495,34.4813652855131,99,"1","1.1","1",25,0.693147180559945
"304","003",42.035214496741,34.1094135292121,100,"1","1.1","1",25,0.693147180559945
"305","003",43.2430664297183,33.7255328411379,101,"1","1.1","1",25,0.693147180559945
"306","003",44.44,33.33,102,"1","1.1","1",25,0.693147180559945
"307","004",-73.09,7.06,1,"1","1.1","1",20,0.587786664902119
"308","004",-72.9557770630005,6.7165327178719,2,"1","1.1","1",20,0.587786664902119
"309","004",-72.8217435168856,6.37302896421683,3,"1","1.1","1",20,0.587786664902119
"310","004",-72.6878893647138,6.02949066774439,4,"1","1.1","1",20,0.587786664902119
"311","004",-72.5542046580832,5.68591974723732,5,"1","1.1","1",20,0.587786664902119
"312","004",-72.4206794943724,5.3423181121187,6,"1","1.1","1",20,0.587786664902119
"313","004",-72.2873040140054,4.99868766301375,7,"1","1.1","1",20,0.587786664902119
"314","004",-72.1540683977383,4.65503029230657,8,"1","1.1","1",20,0.587786664902119
"315","004",-72.0209628639676,4.31134788469223,9,"1","1.1","1",20,0.587786664902119
"316","004",-71.8879776660573,3.96764231772439,10,"1","1.1","1",20,0.587786664902119
"317","004",-71.7551030896849,3.62391546235891,11,"1","1.1","1",20,0.587786664902119
"318","004",-71.622329450203,3.28016918349373,12,"1","1.1","1",20,0.587786664902119
"319","004",-71.4896470900173,2.93640534050517,13,"1","1.1","1",20,0.587786664902119
"320","004",-71.357046375978,2.5926257877813,14,"1","1.1","1",20,0.587786664902119
"321","004",-71.2245176967836,2.24883237525229,15,"1","1.1","1",20,0.587786664902119
"322","004",-71.0920514603965,1.90502694891834,16,"1","1.1","1",20,0.587786664902119
"323","004",-70.959638091468,1.5612113513754,17,"1","1.1","1",20,0.587786664902119
"324","004",-70.8272680287725,1.21738742233885,18,"1","1.1","1",20,0.587786664902119
"325","004",-70.694931722648,0.873556999165716,19,"1","1.1","1",20,0.587786664902119
"326","004",-70.5626196324435,0.529721917375402,20,"1","1.1","1",20,0.587786664902119
"327","004",-70.4303222239706,0.18588401116947,21,"1","1.1","1",20,0.587786664902119
